time_step,state,pattern,status,mapped_to,distance,probability,confidence,confidence_label,decision
26,aaba,abab,known,abab,0,0.1916,0.1916,high,normal
27,abab,baba,known,baba,0,0.5132,0.5132,high,normal
28,baba,abab,known,abab,0,0.4647,0.4647,high,normal
29,abab,baba,known,baba,0,0.5132,0.5132,high,normal
30,baba,abab,known,abab,0,0.4647,0.4647,high,normal
31,abab,babb,known,babb,0,0.4868,0.4868,high,normal
32,babb,abbb,known,abbb,0,0.7329,0.7329,high,normal
33,abbb,bbbb,known,bbbb,0,0.5971,0.5971,high,normal
34,bbbb,bbbb,known,bbbb,0,0.7292,0.7292,high,normal
35,bbbb,bbba,known,bbba,0,0.2576,0.2576,high,normal
36,bbba,bbab,known,bbab,0,0.5263,0.5263,high,normal
37,bbab,babb,known,babb,0,0.6884,0.6884,high,normal
38,babb,abbb,known,abbb,0,0.7329,0.7329,high,normal
39,abbb,bbbb,known,bbbb,0,0.5971,0.5971,high,normal
40,bbbb,bbba,known,bbba,0,0.2576,0.2576,high,normal
41,bbba,bbab,known,bbab,0,0.5263,0.5263,high,normal
42,bbab,baba,known,baba,0,0.3116,0.3116,high,normal
43,baba,abaa,known,abaa,0,0.5176,0.5176,high,normal
44,abaa,baaa,known,baaa,0,0.8086,0.8086,high,normal
45,baaa,aaaa,known,aaaa,0,0.666,0.666,high,normal
46,aaaa,aaab,known,aaab,0,0.0853,0.0853,high,normal
47,aaab,aaba,known,aaba,0,0.5768,0.5768,high,normal
48,aaba,abab,known,abab,0,0.1916,0.1916,high,normal
49,abab,baba,known,baba,0,0.5132,0.5132,high,normal
50,baba,abaa,known,abaa,0,0.5176,0.5176,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.2424,0.2424,high,normal
3,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
4,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
5,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
6,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
7,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6149,0.6149,high,normal
9,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
10,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
11,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
12,abcc,bccb,known,bccb,0,0.2157,0.2157,high,normal
13,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
14,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
15,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
16,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
17,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
18,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
19,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
20,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
21,abcc,bccc,known,bccc,0,0.7843,0.7843,high,normal
22,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
23,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
24,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
25,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
26,cccb,ccba,known,ccba,0,0.186,0.186,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9429,0.9429,high,normal
29,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
30,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
31,aaab,aabb,known,aabb,0,0.4052,0.4052,high,normal
32,aabb,abbc,known,abbc,0,0.5536,0.5536,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.5,0.5,high,normal
35,bcbb,cbbb,known,cbbb,0,0.4103,0.4103,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
38,bbbc,bbca,known,bbca,0,0.0625,0.0625,high,normal
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5938,0.5938,high,normal
46,bbcc,bccc,known,bccc,0,0.7273,0.7273,high,normal
47,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
48,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
49,cccb,ccbb,known,ccbb,0,0.6434,0.6434,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0755,0.0755,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccc,known,bccc,0,0.6557,0.6557,high,normal
3,bccc,cccb,known,cccb,0,0.3163,0.3163,high,normal
4,cccb,ccba,known,ccba,0,0.1953,0.1953,high,normal
5,ccba,cbaa,known,cbaa,0,0.875,0.875,high,normal
6,cbaa,baaa,known,baaa,0,0.9444,0.9444,high,normal
7,baaa,aaaa,known,aaaa,0,0.8309,0.8309,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6087,0.6087,high,normal
9,aaaa,aaab,known,aaab,0,0.2638,0.2638,high,normal
10,aaab,aabc,known,aabc,0,0.4211,0.4211,high,normal
11,aabc,abcc,known,abcc,0,0.875,0.875,high,normal
12,abcc,bccb,known,bccb,0,0.1636,0.1636,high,normal
13,bccb,ccbb,known,ccbb,0,0.6571,0.6571,high,normal
14,ccbb,cbba,known,cbba,0,0.3738,0.3738,high,normal
15,cbba,bbaa,known,bbaa,0,0.875,0.875,high,normal
16,bbaa,baaa,known,baaa,0,0.8641,0.8641,high,normal
17,baaa,aaaa,known,aaaa,0,0.8309,0.8309,high,normal
18,aaaa,aaaa,known,aaaa,0,0.6087,0.6087,high,normal
19,aaaa,aaac,known,aaac,0,0.1275,0.1275,high,normal
20,aaac,aacc,known,aacc,0,0.7708,0.7708,high,normal
21,aacc,accc,known,accc,0,0.907,0.907,high,normal
22,accc,cccc,known,cccc,0,0.7073,0.7073,high,normal
23,cccc,cccc,known,cccc,0,0.5688,0.5688,high,normal
24,cccc,cccc,known,cccc,0,0.5688,0.5688,high,normal
25,cccc,cccb,known,cccb,0,0.4037,0.4037,high,normal
26,cccb,ccba,known,ccba,0,0.1953,0.1953,high,normal
27,ccba,cbaa,known,cbaa,0,0.875,0.875,high,normal
28,cbaa,baaa,known,baaa,0,0.9444,0.9444,high,normal
29,baaa,aaaa,known,aaaa,0,0.8309,0.8309,high,normal
30,aaaa,aaab,known,aaab,0,0.2638,0.2638,high,normal
31,aaab,aabb,known,aabb,0,0.4386,0.4386,high,normal
32,aabb,abbc,known,abbc,0,0.4839,0.4839,high,normal
33,abbc,bbcb,known,bbcb,0,0.2571,0.2571,high,normal
34,bbcb,bcbb,known,bcbb,0,0.4324,0.4324,high,normal
35,bcbb,cbbb,known,cbbb,0,0.3824,0.3824,high,normal
36,cbbb,bbbb,known,bbbb,0,0.589,0.589,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2331,0.2331,high,normal
38,bbbc,bbca,known,bbca,0,0.0364,0.0364,low,anomaly
39,bbca,bcac,unseen,bbac,1,0.001,0.001,low,anomaly
40,bbac,cacb,unseen,cabb,1,0.001,0.001,low,anomaly
41,cabb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.589,0.589,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2331,0.2331,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5818,0.5818,high,normal
46,bbcc,bccc,known,bccc,0,0.6557,0.6557,high,normal
47,bccc,cccc,known,cccc,0,0.6633,0.6633,high,normal
48,cccc,cccb,known,cccb,0,0.4037,0.4037,high,normal
49,cccb,ccbb,known,ccbb,0,0.6406,0.6406,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0841,0.0841,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.2424,0.2424,high,normal
3,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
4,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
5,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
6,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
7,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6149,0.6149,high,normal
9,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
10,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
11,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
12,abcc,bccb,known,bccb,0,0.2157,0.2157,high,normal
13,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
14,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
15,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
16,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
17,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
18,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
19,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
20,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
21,abcc,bccc,known,bccc,0,0.7843,0.7843,high,normal
22,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
23,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
24,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
25,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
26,cccb,ccba,known,ccba,0,0.186,0.186,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9429,0.9429,high,normal
29,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
30,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
31,aaab,aabb,known,aabb,0,0.4052,0.4052,high,normal
32,aabb,abbc,known,abbc,0,0.5536,0.5536,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.5,0.5,high,normal
35,bcbb,cbbb,known,cbbb,0,0.4103,0.4103,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
38,bbbc,bbca,known,bbca,0,0.0625,0.0625,high,normal
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5938,0.5938,high,normal
46,bbcc,bccc,known,bccc,0,0.7273,0.7273,high,normal
47,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
48,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
49,cccb,ccbb,known,ccbb,0,0.6434,0.6434,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0755,0.0755,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.2424,0.2424,high,normal
3,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
4,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
5,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
6,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
7,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6149,0.6149,high,normal
9,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
10,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
11,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
12,abcc,bccb,known,bccb,0,0.2157,0.2157,high,normal
13,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
14,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
15,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
16,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
17,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
18,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
19,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
20,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
21,abcc,bccc,known,bccc,0,0.7843,0.7843,high,normal
22,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
23,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
24,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
25,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
26,cccb,ccba,known,ccba,0,0.186,0.186,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9429,0.9429,high,normal
29,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
30,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
31,aaab,aabb,known,aabb,0,0.4052,0.4052,high,normal
32,aabb,abbc,known,abbc,0,0.5536,0.5536,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.5,0.5,high,normal
35,bcbb,cbbb,known,cbbb,0,0.4103,0.4103,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
38,bbbc,bbca,known,bbca,0,0.0625,0.0625,high,normal
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5938,0.5938,high,normal
46,bbcc,bccc,known,bccc,0,0.7273,0.7273,high,normal
47,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
48,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
49,cccb,ccbb,known,ccbb,0,0.6434,0.6434,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0755,0.0755,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.3016,0.3016,high,normal
3,bccb,ccbb,known,ccbb,0,0.6857,0.6857,high,normal
4,ccbb,cbba,known,cbba,0,0.3796,0.3796,high,normal
5,cbba,bbaa,known,bbaa,0,0.8772,0.8772,high,normal
6,bbaa,baaa,known,baaa,0,0.8515,0.8515,high,normal
7,baaa,aaaa,known,aaaa,0,0.8358,0.8358,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6064,0.6064,high,normal
9,aaaa,aaab,known,aaab,0,0.2682,0.2682,high,normal
10,aaab,aabc,known,aabc,0,0.4211,0.4211,high,normal
11,aabc,abcc,known,abcc,0,0.8772,0.8772,high,normal
12,abcc,bccb,known,bccb,0,0.1786,0.1786,high,normal
13,bccb,ccbb,known,ccbb,0,0.6857,0.6857,high,normal
14,ccbb,cbba,known,cbba,0,0.3796,0.3796,high,normal
15,cbba,bbaa,known,bbaa,0,0.8772,0.8772,high,normal
16,bbaa,baaa,known,baaa,0,0.8515,0.8515,high,normal
17,baaa,aaaa,known,aaaa,0,0.8358,0.8358,high,normal
18,aaaa,aaaa,known,aaaa,0,0.6064,0.6064,high,normal
19,aaaa,aaac,known,aaac,0,0.1254,0.1254,high,normal
20,aaac,aacc,known,aacc,0,0.766,0.766,high,normal
21,aacc,accc,known,accc,0,0.907,0.907,high,normal
22,accc,cccc,known,cccc,0,0.7143,0.7143,high,normal
23,cccc,cccc,known,cccc,0,0.5721,0.5721,high,normal
24,cccc,cccc,known,cccc,0,0.5721,0.5721,high,normal
25,cccc,cccb,known,cccb,0,0.4009,0.4009,high,normal
26,cccb,ccba,known,ccba,0,0.1938,0.1938,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9444,0.9444,high,normal
29,baaa,aaaa,known,aaaa,0,0.8358,0.8358,high,normal
30,aaaa,aaab,known,aaab,0,0.2682,0.2682,high,normal
31,aaab,aabb,known,aabb,0,0.4211,0.4211,high,normal
32,aabb,abbc,known,abbc,0,0.4746,0.4746,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.4545,0.4545,high,normal
35,bcbb,cbbb,known,cbbb,0,0.3438,0.3438,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6197,0.6197,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2313,0.2313,high,normal
38,bbbc,bbca,known,bbca,0,0.037,0.037,low,anomaly
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6197,0.6197,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2313,0.2313,high,normal
45,bbbc,bbcc,known,bbcc,0,0.6481,0.6481,high,normal
46,bbcc,bccc,known,bccc,0,0.6508,0.6508,high,normal
47,bccc,cccc,known,cccc,0,0.6566,0.6566,high,normal
48,cccc,cccb,known,cccb,0,0.4009,0.4009,high,normal
49,cccb,ccbb,known,ccbb,0,0.6357,0.6357,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0833,0.0833,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.2424,0.2424,high,normal
3,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
4,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
5,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
6,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
7,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6149,0.6149,high,normal
9,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
10,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
11,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
12,abcc,bccb,known,bccb,0,0.2157,0.2157,high,normal
13,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
14,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
15,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
16,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
17,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
18,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
19,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
20,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
21,abcc,bccc,known,bccc,0,0.7843,0.7843,high,normal
22,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
23,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
24,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
25,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
26,cccb,ccba,known,ccba,0,0.186,0.186,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9429,0.9429,high,normal
29,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
30,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
31,aaab,aabb,known,aabb,0,0.4052,0.4052,high,normal
32,aabb,abbc,known,abbc,0,0.5536,0.5536,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.5,0.5,high,normal
35,bcbb,cbbb,known,cbbb,0,0.4103,0.4103,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
38,bbbc,bbca,known,bbca,0,0.0625,0.0625,high,normal
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5938,0.5938,high,normal
46,bbcc,bccc,known,bccc,0,0.7273,0.7273,high,normal
47,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
48,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
49,cccb,ccbb,known,ccbb,0,0.6434,0.6434,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0755,0.0755,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3158,0.3158,high,normal
2,bbcc,bccb,known,bccb,0,0.2424,0.2424,high,normal
3,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
4,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
5,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
6,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
7,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6149,0.6149,high,normal
9,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
10,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
11,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
12,abcc,bccb,known,bccb,0,0.2157,0.2157,high,normal
13,bccb,ccbb,known,ccbb,0,0.6471,0.6471,high,normal
14,ccbb,cbba,known,cbba,0,0.2925,0.2925,high,normal
15,cbba,bbaa,known,bbaa,0,0.8958,0.8958,high,normal
16,bbaa,baaa,known,baaa,0,0.8737,0.8737,high,normal
17,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
18,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
19,aaab,aabc,known,aabc,0,0.4224,0.4224,high,normal
20,aabc,abcc,known,abcc,0,0.8393,0.8393,high,normal
21,abcc,bccc,known,bccc,0,0.7843,0.7843,high,normal
22,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
23,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
24,cccc,cccc,known,cccc,0,0.5701,0.5701,high,normal
25,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
26,cccb,ccba,known,ccba,0,0.186,0.186,high,normal
27,ccba,cbaa,known,cbaa,0,0.8667,0.8667,high,normal
28,cbaa,baaa,known,baaa,0,0.9429,0.9429,high,normal
29,baaa,aaaa,known,aaaa,0,0.8182,0.8182,high,normal
30,aaaa,aaab,known,aaab,0,0.2716,0.2716,high,normal
31,aaab,aabb,known,aabb,0,0.4052,0.4052,high,normal
32,aabb,abbc,known,abbc,0,0.5536,0.5536,high,normal
33,abbc,bbcb,known,bbcb,0,0.2647,0.2647,high,normal
34,bbcb,bcbb,known,bcbb,0,0.5,0.5,high,normal
35,bcbb,cbbb,known,cbbb,0,0.4103,0.4103,high,normal
36,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
37,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
38,bbbc,bbca,known,bbca,0,0.0625,0.0625,high,normal
39,bbca,bcac,unseen,bccc,1,0.001,0.001,low,anomaly
40,bccc,cacb,known,cacb,0,0.001,0.001,low,anomaly
41,cacb,acbb,known,acbb,0,0.001,0.001,low,anomaly
42,acbb,cbbb,known,cbbb,0,0.25,0.25,high,normal
43,cbbb,bbbb,known,bbbb,0,0.6824,0.6824,high,normal
44,bbbb,bbbc,known,bbbc,0,0.2663,0.2663,high,normal
45,bbbc,bbcc,known,bbcc,0,0.5938,0.5938,high,normal
46,bbcc,bccc,known,bccc,0,0.7273,0.7273,high,normal
47,bccc,cccc,known,cccc,0,0.6635,0.6635,high,normal
48,cccc,cccb,known,cccb,0,0.4027,0.4027,high,normal
49,cccb,ccbb,known,ccbb,0,0.6434,0.6434,high,normal
50,ccbb,cbbc,known,cbbc,0,0.0755,0.0755,high,normal
1,cbbc,bbcc,known,bbcc,0,0.3,0.3,high,normal
2,bbcc,bccb,known,bccb,0,0.3115,0.3115,high,normal
3,bccb,ccbb,known,ccbb,0,0.6571,0.6571,high,normal
4,ccbb,cbba,known,cbba,0,0.3761,0.3761,high,normal
5,cbba,bbaa,known,bbaa,0,0.8772,0.8772,high,normal
6,bbaa,baaa,known,baaa,0,0.8725,0.8725,high,normal
7,baaa,aaaa,known,aaaa,0,0.8248,0.8248,high,normal
8,aaaa,aaaa,known,aaaa,0,0.6105,0.6105,high,normal
9,aaaa,aaab,known,aaab,0,0.2645,0.2645,high,normal
10,aaab,aabc,known,aabc,0,0.4174,0.4174,high,normal
11,aabc,abcc,known,abcc,0,0.8571,0.8571,high,normal
12,abcc,bccb,known,bccb,0,0.1698,0.1698,high,normal
13,bccb,ccbb,known,ccbb,0,0.6571,0.6571,high,normal
14,ccbb,cbba,known,cbba,0,0.3761,0.3761,high,normal
15,cbba,bbaa,known,bbaa,0,0.8772,0.8772,high,normal
16,bbaa,baaa,known,baaa,0,0.8725,0.8725,high,normal
17,baaa,aaaa,known,aaaa,0,0.8248,0.8248,high,normal
18,aaaa,aaaa,known,aaaa,0,0.6105,0.6105,high,normal
19,aaaa,aaac,known,aaac,0,0.125,0.125,high,normal
20,aaac,aacc,known,aacc,0,0.7872,0.7872,high,normal
21,aacc,accc,known,accc,0,0.8667,0.8667,high,normal
22,accc,cccc,known,cccc,0,0.7381,0.7381,high,normal
23,cccc,cccc,known,cccc,0,0.576,0.576,high,normal
24,cccc,cccc,known,cccc,0,0.576,0.576,high,normal
25,cccc,cccb,known,cccb,0,0.3917,0.3917,high,normal
26,cccb,ccba,known,ccba,0,0.1875,0.1875,high,normal
27,ccba,cbaa,known,cbaa,0,0.871,0.871,high,normal
28,cbaa,baaa,known,baaa,0,0.9474,0.9474,high,normal
29,baaa,aaaa,known,aaaa,0,0.8248,0.8248,high,normal
30,aaaa,aaab,known,aaab,0,0.2645,0.2645,high,normal
31,aaab,aabb,known,aabb,0,0.4348,0.4348,high,normal
32,aabb,abbc,known,abbc,0,0.4754,0.4754,high,normal
33,abbc,bbcb,known,bbcb,0,0.2571,0.2571,high,normal
34,bbcb,bcbb,known,bcbb,0,0.4444,0.4444,high,normal
35,bcbb,cbbb,known,cbbb,0,0.3824,0.3824,high,normal
